psi,gamma_selected,gamma_full,gamma_symmetric,gamma_antisymmetric
-1.10047961838077,0.0688301269884544,0.0688301269884544,-0.114141654312357,0.182971781300812
-1.08818375672288,0.0665634945170779,0.0665634945170779,-0.115256381582527,0.181819876099605
-1.075887895065,0.0643103447793033,0.0643103447793033,-0.116390088440364,0.180700433219667
-1.06359203340711,0.0620753793395113,0.0620753793395113,-0.117534551301527,0.179609930641038
-1.05129617174923,0.0598632882963963,0.0598632882963963,-0.118681314742594,0.178544603038991
-1.03900031009134,0.0576786583317266,0.0576786583317266,-0.119821826388952,0.177500484720679
-1.02670444843345,0.0555258827030851,0.0555258827030851,-0.12094757084918,0.176473453552265
-1.01440858677557,0.0534090746867544,0.0534090746867544,-0.122050200704383,0.175459275391138
-1.00211272511768,0.0513319859117011,0.0513319859117011,-0.123121662625514,0.174453648537215
-0.989816863459798,0.0492979309373374,0.0492979309373374,-0.124154316784996,0.173452247722334
-0.977521001801912,0.0473097193179252,0.0473097193179252,-0.125141047849215,0.17245076716714
-0.965225140144026,0.0453695962669698,0.0453695962669698,-0.12607536598374,0.17144496225071
-0.952929278486141,0.0434791928879061,0.0434791928879061,-0.126951496471101,0.170430689359007
-0.940633416828255,0.0416394867752263,0.0416394867752263,-0.127764456728824,0.16940394350405
-0.928337555170369,0.0398507736156117,0.0398507736156117,-0.128510119720287,0.168360893335898
-0.916041693512484,0.0381126502344561,0.0381126502344561,-0.129185262969516,0.167297913203972
-0.903745831854598,0.036424009342415,0.036424009342415,-0.129787602619906,0.166211611962321
-0.891449970196712,0.0347830460423759,0.0347830460423759,-0.130315812212406,0.165098858254782
-0.879154108538827,0.0331872759626592,0.0331872759626592,-0.130769526097383,0.163956802060042
-0.866858246880941,0.0316335646904856,0.0316335646904856,-0.131149327632408,0.162782892322893
-0.854562385223055,0.0301181679938466,0.0301181679938466,-0.131456722552002,0.161574890545849
-0.84226652356517,0.0286367821429086,0.0286367821429086,-0.131694098121371,0.160330880264279
-0.829970661907284,0.0271846034767834,0.0271846034767834,-0.131864668900878,0.159049272377661
-0.817674800249398,0.0257563962105657,0.0257563962105657,-0.131972410148294,0.15772880635886
-0.805378938591512,0.0243465673433854,0.0243465673433854,-0.132021980068641,0.156368547412027
-0.793083076933627,0.0229492474129743,0.0229492474129743,-0.132018632284082,0.154967879697057
