phi,a_shared,b_shared,wb_7_10_10to7,wb_7_10_7to10,wb_7_8_8to7,wb_7_8_7to8,wb_7_9_9to7,wb_7_9_7to9,wb_8_10_10to8,wb_8_10_8to10,wb_8_9_9to8,wb_8_9_8to9,wb_9_10_10to9,wb_9_10_9to10
5.00441569475948,0.0892619751565036,-0.241021076972692,-0.00659204294153726,-0.00765394092264864,0.00735056808384296,0.0104032529666517,-0.0131433596968739,-0.0156647878870545,-0.00680591957094685,-0.00505382330329459,-0.00798945769616709,-0.00840206166423898,0.00845341606499734,0.00901558357153137
5.01671155641736,0.0798617654655076,-0.212645119751005,-0.00581594679732419,-0.00675282512428629,0.00648516905682816,0.00917845443510438,-0.0115959621945799,-0.0138205369337645,-0.00600464324679652,-0.0044588252406293,-0.00704884074822853,-0.0074128679167335,0.00745817624759055,0.00795415850046464
5.02900741807525,0.0716908585742023,-0.184654671867848,-0.00505039451983796,-0.00586395168140299,0.00563152714531304,0.00797029573945906,-0.0100695872848594,-0.0120013415569097,-0.00521425288160398,-0.00387191068710426,-0.00612100280945529,-0.00643711313180821,0.00647645753330252,0.00690715371040727
5.04130327973313,0.0646749185938512,-0.157065537118825,-0.00429581835052631,-0.00498782246428915,0.00479012432737611,0.00677945902289401,-0.00856509678018451,-0.0102082288994644,-0.00443519474074627,-0.0032934110228274,-0.00520646775003327,-0.00547534823416584,0.00550881421415331,0.00587516035480441
5.05359914139102,0.0587373045887231,-0.129887640096585,-0.00355248973179485,-0.00412475264142209,0.00396126327942602,0.00560637266308158,-0.00708303188837273,-0.00844184399480385,-0.00366774907348707,-0.00272353435050178,-0.00430556455410834,-0.00452791919786183,0.00455559437883296,0.00485854967087558
5.0658950030489,0.0537995943127446,-0.103125109977191,-0.0028205215986045,-0.00327487334021204,0.00314506993148579,0.00445121488867982,-0.00562361778162442,-0.00670245521226716,-0.00291203247892437,-0.00216236725229053,-0.00341843009716821,-0.00359496996712016,0.00361694285136969,0.00385747611370962
5.07819086470679,0.0497820970384527,-0.0767764319375697,-0.00209987251981209,-0.00243813645546233,0.00234149808506408,0.00331392031500194,-0.00418677185361829,-0.00498996409829822,-0.00216800218169541,-0.00160987796479667,-0.00254501416528548,-0.00267644773478792,0.00269280650184698,0.00287188302015419
5.09048672636467,0.0466043538426785,-0.0508346638360146,-0.00139035262448681,-0.00161432153034335,0.00155033602139381,0.00219418929665092,-0.00277211553553098,-0.00330391945925589,-0.00143546215057049,-0.00106592092250382,-0.00168508663772476,-0.0017721104958777,0.00178294184611412,0.00190151071392076
5.10278258802256,0.0441856239315623,-0.0252877149916357,-0.000691631226662824,-0.00080304460940022,0.00077121500354052,0.00109149996054653,-0.00137898949843609,-0.00164353548024824,-0.000714070970588183,-0.000530242603331659,-0.000838246728029078,-0.000881536765896605,0.000886924823514864,0.000945906933550003
5.11507844968045,0.0424453557759601,-0.000118683146355062,-3.24604141279297e-06,-3.76893922359591e-06,3.61955293970587e-06,5.1227503001729e-06,-6.47202851341523e-06,-7.71362545040381e-06,-3.3513581412259e-06,-2.48859418558441e-06,-3.93415376348687e-06,-4.13732743503637e-06,4.16261527267171e-06,4.4394367411178e-06
