phi,a_phi
5.96349290407456,0.0109082514509491
5.97578876573244,0.0128195733042265
5.98808462739033,0.0144066709071491
6.00038048904822,0.0156484894472939
6.0126763507061,0.0165301332620711
6.02497221236399,0.0170429724319034
6.03726807402187,0.0171846585577651
6.04956393567976,0.0169590509971694
6.06185979733764,0.0163760560913547
6.07415565899553,0.0154513831225183
6.08645152065342,0.0142062218767849
6.0987473823113,0.0126668477406278
6.11104324396919,0.0108641612114991
6.12333910562707,0.0088331695449311
6.13563496728496,0.0066124189793875
6.14793082894284,0.00424338656788301
6.16022669060073,0.00176984109469616
6.17252255225862,-0.000762817138274987
6.1848184139165,-0.00330822771070269
6.19711427557439,-0.00581974270989913
6.20941013723227,-0.00825109075604066
6.22170599889016,-0.0105570228709229
6.23400186054804,-0.012693931041969
6.24629772220593,-0.0146204308682258
6.25859358386381,-0.0162979003281967
6.2708894455217,-0.0176909674693876
6.28318530717959,-0.0187679406738594
